feature,correlation,abs_correlation,p_value
fate_over_ppent,-0.006807017333314623,0.006807017333314623,0.3636821280906702
ap_over_invt_d,-0.006805164514131925,0.006805164514131925,0.3638127337318509
xpr_over_ppent,-0.0068049246621978456,0.0068049246621978456,0.3638296430926302
ebitda_over_lct_d,0.006804467947133804,0.006804467947133804,0.36386184248166126
oibdp_over_lct_d,0.006804467947133804,0.006804467947133804,0.36386184248166126
pstkn_over_cogs,-0.006799805080142069,0.006799805080142069,0.3641906865408695
chech_over_lct_d,-0.006799743285255946,0.006799743285255946,0.36419504581074125
dcvsub_d_over_act,-0.006797946102910374,0.006797946102910374,0.3643218408427818
ap_over_invt,-0.006794852115130413,0.006794852115130413,0.3645401928804563
siv_over_cogs_d,-0.0067923070598681495,0.0067923070598681495,0.36471986638277065
recco_over_seq_d,-0.006790667802114416,0.006790667802114416,0.3648356225032396
pstkrv_over_lct_d,0.006790295330638859,0.006790295330638859,0.3648619277609819
fopo_over_ceq_pd,-0.006788815938148889,0.006788815938148889,0.3649664194074499
txs_pd_minus_pd_dltt,0.006788448481240274,0.006788448481240274,0.36499237632167736
ivstch_d_over_mktcap,0.0067880982539315,0.0067880982539315,0.3650171172215
rect_d_over_seq,0.006785617135155013,0.006785617135155013,0.36519241941434
txpd_pd_minus_pd_lt,0.006777520960872537,0.006777520960872537,0.36576481609609673
txndba_pd_minus_pd_lt,0.006777284516644861,0.006777284516644861,0.3657815410300699
ch_pd_minus_pd_ppent,-0.006777029820193809,0.006777029820193809,0.36579955757298355
txach_over_ceq_d,0.006776543523063044,0.006776543523063044,0.3658339584639958
dpvieb_over_cogs_pd,-0.006776540672185921,0.006776540672185921,0.36583416014235376
dp_over_seq_pd,-0.006775486440510429,0.006775486440510429,0.36590874395150336
tstk_over_mktcap_d,-0.006774928593782568,0.006774928593782568,0.36594821381499854
rea_over_invt,0.006769981904009592,0.006769981904009592,0.3662983279015773
revt_over_cogs_d,-0.0067686218490455455,0.0067686218490455455,0.36639462572869413
sale_over_cogs_d,-0.0067686218490455455,0.0067686218490455455,0.36639462572869413
gp_over_cogs_d,-0.0067686218490455394,0.0067686218490455394,0.36639462572869413
txndbl_over_xsga_d,-0.006765806506464937,0.006765806506464937,0.3665940144324173
intpn_pd_minus_pd_act,-0.006763389268678869,0.006763389268678869,0.36676526245643853
dp_pd_minus_pd_lct,0.006762451162143058,0.006762451162143058,0.36683173558360666
txp_d_over_sale,0.006758521916133727,0.006758521916133727,0.36711023893636324
aoloch_d_over_mktcap,0.006757687968795312,0.006757687968795312,0.36716936572971387
dd5_over_dltt_d,0.006757666324030161,0.006757666324030161,0.36717090042068934
xacc_over_sale_pd,-0.0067551151494474855,0.0067551151494474855,0.3673518157874667
dv_over_ceq,-0.006754349607104467,0.006754349607104467,0.36740611470017204
sppiv_d_over_cogs,-0.006752341845638819,0.006752341845638819,0.3675485463346267
dd4_over_ppent_d,0.006751900638092202,0.006751900638092202,0.3675798504344707
dudd_d_over_emp,-0.006748974651368629,0.006748974651368629,0.36778749402975386
ivao_d_over_lct,0.006746341204729082,0.006746341204729082,0.3679744398646709
xrent_d_over_xsga,0.006746315133050728,0.006746315133050728,0.3679762909636688
fatp_d_over_ceq,0.006741789442820797,0.006741789442820797,0.3682977045234998
txs_over_lt_pd,0.006738825033737074,0.006738825033737074,0.3685083309081841
pstkr_d_over_lt,0.006736401192089193,0.006736401192089193,0.36868060472905695
icapt_pd_minus_pd_mktcap,0.006735791144239246,0.006735791144239246,0.3687239715887453
xopr_over_cogs_d,0.006733620808527191,0.006733620808527191,0.36887828135092826
oiadp_over_emp_d,0.006725020814895033,0.006725020814895033,0.36949013135821557
dvp_over_xsga_d,0.006723442512340123,0.006723442512340123,0.3696024888008338
icapt_d_over_dltt,-0.006722599142843116,0.006722599142843116,0.3696625359557384
dpc_d_over_dltt,0.006719662983690025,0.006719662983690025,0.3698716351579734
acox_over_ceq_d,-0.006719117036914574,0.006719117036914574,0.3699105229756997
acchg_over_lt,0.0067147602833358125,0.0067147602833358125,0.37022094578187525
mrc5_pd,-0.006713050165128098,0.006713050165128098,0.3703428375260272
mrc1_d_over_emp,-0.00671059589073308,0.00671059589073308,0.3705178138830287
aqc_over_icapt,-0.006710452221045209,0.006710452221045209,0.37052805833707536
dd3_over_seq_d,-0.006710361448382843,0.006710361448382843,0.3705345310273886
reajo_over_seq_d,0.006705032462314403,0.006705032462314403,0.3709146459643582
dc_d_over_mktcap,-0.006699479307353786,0.006699479307353786,0.37131100820532714
che_pd,-0.006699406620049622,0.006699406620049622,0.3713161980793212
dilavx_over_mktcap_d,0.006695628507575855,0.006695628507575855,0.37158601729298035
rect_over_invt,-0.006695228836703754,0.006695228836703754,0.3716145674607887
diladj_over_xsga_d,-0.006694798438558391,0.006694798438558391,0.371645314127989
apalch_over_ppent_d,0.006693503550397474,0.006693503550397474,0.3717378275140436
xrd_pd_minus_pd_act,0.00669145890597828,0.00669145890597828,0.37188393636938116
np_over_icapt,-0.006690599208062026,0.006690599208062026,0.3719453804104993
recd_d_over_ceq,0.006689240044734769,0.006689240044734769,0.3720425349162752
txditc_pd_minus_pd_sale,-0.006686488039892753,0.006686488039892753,0.37223929945107886
fopo_d_over_icapt,-0.0066846808358934215,0.0066846808358934215,0.37236854711122586
esubc_over_cogs_d,0.0066830976870672736,0.0066830976870672736,0.3724817936369206
pstkl_over_lct_d,0.006682444935231014,0.006682444935231014,0.3725284927924716
ivaco_over_icapt,0.006681915035794876,0.006681915035794876,0.3725664055122606
dcvt_over_cogs_d,-0.006681114503305484,0.006681114503305484,0.37262368575108334
txdi_over_ceq_d,0.006680308456044297,0.006680308456044297,0.37268136609862296
cld3_over_lct_d,0.0066776652841491115,0.0066776652841491115,0.3728705489900596
invch_over_ceq_d,-0.006676597505388676,0.006676597505388676,0.37294699125626557
nopi_over_at_pd,0.006675996253381202,0.006675996253381202,0.37299003914973283
xrent_pd_minus_pd_cogs,0.006671914367692846,0.006671914367692846,0.3732823716338517
re_over_sale_d,0.00667037852284581,0.00667037852284581,0.37339240097846504
cstkcv_d_over_emp,0.006666468636957629,0.006666468636957629,0.37367259941548425
dudd_over_dltt,0.006666180344643197,0.006666180344643197,0.3736932647730219
mrc2_over_xsga,0.006661044465598887,0.006661044465598887,0.3740615331541735
xsga_over_seq_pd,-0.006657119600907276,0.006657119600907276,0.374343116987422
prstkc_d_over_sale,0.006656367001898613,0.006656367001898613,0.3743971261057596
ivch_over_lt_d,0.006656133900753294,0.006656133900753294,0.37441385523066095
cstkcv_d_over_seq,0.006654838968809049,0.006654838968809049,0.37450679788826613
txs_over_lct,-0.006653073079446098,0.006653073079446098,0.37463356610845333
dd1_d_over_dltt,0.0066500832663322134,0.0066500832663322134,0.37484825683273393
ivao_d_over_ceq,0.006645554548768879,0.006645554548768879,0.3751735970808033
act_over_mktcap_pd,0.006645212248568009,0.006645212248568009,0.37519819480338934
fate_d_over_dltt,-0.006644946507174277,0.006644946507174277,0.3752172916903603
dp_over_seq_d,0.006644428139239416,0.006644428139239416,0.37525454472402375
ch_over_invt_pd,-0.00664224499378749,0.00664224499378749,0.3754114637449968
fatc_over_xsga_d,0.006641622998523591,0.006641622998523591,0.3754561786226377
ivncf_over_lct,-0.006635943925823824,0.006635943925823824,0.37586459597212596
dltr_over_invt,0.006635754807175768,0.006635754807175768,0.3758782013846765
dd3_d_over_xsga,-0.00663453025752931,0.00663453025752931,0.37596630424916
txach_d_over_sale,0.006633891274253406,0.006633891274253406,0.3760122823396508
dd4_over_xsga_d,0.006632833608923196,0.006632833608923196,0.37608839435614444
icapt_pd_minus_pd_cogs,-0.006632384736437968,0.006632384736437968,0.37612069912098045
cogs_pd_minus_pd_icapt,0.006632384736437796,0.006632384736437796,0.37612069912099516
xidoc_over_lt_d,-0.006630603095755855,0.006630603095755855,0.376248938356118
txpd_pd_minus_pd_seq,0.006626582622449618,0.006626582622449618,0.3765384237961558
dd1_pd_minus_pd_mktcap,-0.006625144617154776,0.006625144617154776,0.3766419975947726
rectr_over_invt,-0.0066240181659386835,0.0066240181659386835,0.37672314366699056
tstkc_over_xsga,0.006621309742951555,0.006621309742951555,0.37691829423628853
ivao_over_at_d,0.006620088011661451,0.006620088011661451,0.37700634429632174
am_pd,-0.006617561933834807,0.006617561933834807,0.3771884387076444
dcom_over_xsga,-0.00661482532351915,0.00661482532351915,0.3773857707046427
txs_pd_minus_pd_lt,0.006613737823325879,0.006613737823325879,0.3774642060316974
esubc_over_xsga_d,0.006605494511523797,0.006605494511523797,0.37805907682484935
invch_over_lt,0.006603924087417076,0.006603924087417076,0.3781724704388906
che_pd_minus_pd_seq,0.006601832118061049,0.006601832118061049,0.3783235551369589
ibadj_over_mktcap_d,0.00660180925532441,0.00660180925532441,0.3783252065182772
do_over_lt,0.006601598778201755,0.006601598778201755,0.378340409543189
txfed_pd_minus_pd_cogs,0.006598421819658121,0.006598421819658121,0.3785699309068144
intan_d_over_dltt,-0.0065959875929852245,0.0065959875929852245,0.37874585112422554
mrc5_over_ceq_pd,-0.006594980833659393,0.006594980833659393,0.3788186237698463
oancf_over_mktcap_d,-0.006594031148329587,0.006594031148329587,0.37888727876213213
emp_over_dltt,-0.006592439033935353,0.006592439033935353,0.37900239364316957
cstkcv_over_sale_d,-0.006590681107259891,0.006590681107259891,0.3791295222687223
dm_over_xsga_d,-0.006590075325074602,0.006590075325074602,0.37917333691730526
fopo_over_emp_d,-0.006589271441011667,0.006589271441011667,0.37923148456822525
ao_over_at_d,-0.006585929224436186,0.006585929224436186,0.379473297192727
spi_over_cogs_d,-0.006583294205685911,0.006583294205685911,0.3796640101985448
cstkcv_over_invt_d,-0.00658297795946492,0.00658297795946492,0.379686902901804
cogs_over_lt_pd,0.006579610918734419,0.006579610918734419,0.37993069175722227
che_over_lt_d,0.006576714338018935,0.006576714338018935,0.380140494166541
txdbca_d_over_ppent,-0.006576696256992339,0.006576696256992339,0.38014180401800496
ebit_over_invt_d,-0.006574707907571076,0.006574707907571076,0.3802858637796624
txfo_over_mktcap_d,0.006574360839376858,0.006574360839376858,0.3803110129797804
mrc5_d_over_emp,-0.0065739712310542205,0.0065739712310542205,0.3803392459333025
xacc_d_over_lt,-0.006573617184055344,0.006573617184055344,0.3803649030534734
chech_over_cogs,0.006573308454323404,0.006573308454323404,0.3803872769844273
oiadp_over_invt_d,-0.006570842556395497,0.006570842556395497,0.3805660119205857
ibcom_over_mktcap_d,0.006567955355923527,0.006567955355923527,0.3807753495491213
dv_over_seq,-0.00656452148198826,0.00656452148198826,0.38102441600168047
xsga_over_cogs_d,0.006561731321064213,0.006561731321064213,0.3812268661637415
sstk_d_over_xsga,-0.006561304226561629,0.006561304226561629,0.3812578613674271
ppegt_over_invt_pd,-0.0065612663484938905,0.0065612663484938905,0.3812606103382157
lt_over_act_d,0.006561117960335259,0.006561117960335259,0.38127137960861784
fopo_over_cogs_pd,-0.006558219379888055,0.006558219379888055,0.38148178152264434
gp_d_over_at,0.0065561195847339306,0.0065561195847339306,0.38163424576962635
ivst_d_over_seq,-0.006555092879918959,0.006555092879918959,0.38170880749420383
dlc_over_lt_d,0.006554813059190494,0.006554813059190494,0.3817291302849469
ni_d_over_lt,0.006552979612852278,0.006552979612852278,0.3818623060573551
txs_over_at_pd,0.006551325780972192,0.006551325780972192,0.3819824596449669
ap_pd_minus_pd_lt,-0.006549046058861609,0.006549046058861609,0.38214812318472957
ceql_over_act_d,0.006543895863574768,0.006543895863574768,0.38252254129667135
nopi,0.006541919627318503,0.006541919627318503,0.38266627292964644
itcb_over_ceq_d,0.0065412989041202406,0.0065412989041202406,0.3827114249480217
pstkc_over_emp,-0.006539679019071449,0.006539679019071449,0.3828292723625934
dclo_d_over_at,-0.006538686232300992,0.006538686232300992,0.3829015090648601
exre_over_mktcap_d,0.0065353256519710065,0.0065353256519710065,0.38314609206446343
mrc1_pd_minus_pd_ceq,0.00653487903016824,0.00653487903016824,0.38317860439682644
dvc_d_over_sale,-0.006527571239391314,0.006527571239391314,0.38371082317827615
dd5_over_ppent_d,0.006525739340617233,0.006525739340617233,0.3838443093574169
txach_d_over_act,0.006520279512159669,0.006520279512159669,0.3842423228478359
ivch_d_over_ppent,0.006518755441941928,0.006518755441941928,0.38435347039350615
mrc3_d_over_icapt,-0.006518612818264156,0.006518612818264156,0.38436387267363736
aoloch_over_mktcap_d,0.00651671485677322,0.00651671485677322,0.3845023171841915
xpr_over_xsga_d,0.0065135876637867195,0.0065135876637867195,0.3847304930174554
icapt_over_act_d,0.006510700295246345,0.006510700295246345,0.3849412435430191
esubc_d_over_ceq,0.006510036400081277,0.006510036400081277,0.38498971157241557
xsga_over_dltt,-0.006509362472147369,0.006509362472147369,0.3850389158648399
ebit_over_emp_d,0.006507472679482358,0.006507472679482358,0.38517691241092816
oancf_pd_minus_pd_lct,0.006507331354979261,0.006507331354979261,0.38518723343131744
emp_over_at,0.006486505218772589,0.006486505218772589,0.3867100268768753
xopr_over_ppent_pd,-0.00648482549837459,0.00648482549837459,0.38683300680006943
dm_d_over_invt,-0.006484401724565234,0.006484401724565234,0.3868640369647788
invwip_over_xsga_d,0.006483902652271961,0.006483902652271961,0.38690058268854655
ivstch_over_ppent_d,0.00648127589898793,0.00648127589898793,0.3870929674869024
capxv_d_over_lt,0.00648011687029041,0.00648011687029041,0.3871778739087865
dltr_d_over_ppent,-0.006475767144688658,0.006475767144688658,0.38749662099466126
mrc5_over_lt_d,0.006474965894518345,0.006474965894518345,0.38755535390146345
txndb_over_lt,-0.006473360077830739,0.006473360077830739,0.387673079142984
caps_over_lt_d,-0.00647110843429847,0.00647110843429847,0.387838187787233
txo_d_over_cogs,-0.006467811715707953,0.006467811715707953,0.38808000704035966
xopr_d_over_cogs,-0.006467730033528516,0.006467730033528516,0.3880859997166336
dxd5_over_invt_d,-0.0064666833633436034,0.0064666833633436034,0.3881627944736847
ch_pd_minus_pd_cogs,-0.006464413459716046,0.006464413459716046,0.38832937033284365
aco_over_dltt_d,0.006463962102611742,0.006463962102611742,0.38836249815996654
ibcom_over_icapt_d,0.00646375984949858,0.00646375984949858,0.38837734329733536
invrm_over_lct_d,0.006461416572167787,0.006461416572167787,0.38854936225498404
mrc4_over_ceq_d,-0.006460331725980472,0.006460331725980472,0.3886290160443503
xpr_d_over_ppent,-0.006460051630852689,0.006460051630852689,0.38864958337481337
invrm_over_sale_d,0.0064591243267777656,0.0064591243267777656,0.3887176798603806
acchg,0.00645462315868796,0.00645462315868796,0.38904832589587174
apalch_over_ceq,0.0064527736647182225,0.0064527736647182225,0.3891842353053756
cogs_over_invt_d,0.006450837925002049,0.006450837925002049,0.3893265133903346
apalch_over_dltt,-0.006450825912809342,0.006450825912809342,0.38932739639282665
txs_over_ceq_pd,0.0064495452667063585,0.0064495452667063585,0.389421542206104
recd_over_sale_d,0.006449079069620464,0.006449079069620464,0.38945581780079125
xpr_over_mktcap_d,-0.00644797738671119,0.00644797738671119,0.38953682267514733
mrct_over_sale_d,0.006445412434406021,0.006445412434406021,0.3897254589651903
capx_d_over_lt,0.006443749540807308,0.006443749540807308,0.38984778412336824
txds_over_lt_d,0.00644345843592626,0.00644345843592626,0.38986920067282044
cld3_d_over_mktcap,-0.006443358969664165,0.006443358969664165,0.3898765185571726
txp_over_lt_d,0.006440648655528076,0.006440648655528076,0.39007595263563866
txdba_d_over_seq,0.006438950133454862,0.006438950133454862,0.3902009672362631
dxd2_over_ppent_d,-0.006438745406168292,0.006438745406168292,0.390216037215789
rectr_over_lt_d,0.006437560519067394,0.006437560519067394,0.3903032637261962
fiao_over_lt,-0.006432099051421926,0.006432099051421926,0.3907054676501141
emp_d_over_ceq,-0.00643032996539945,0.00643032996539945,0.3908358040580292
tstk_over_xsga,0.006427417778661489,0.006427417778661489,0.39105041526944834
xrent_pd_minus_pd_lct,0.006426730431209546,0.006426730431209546,0.3911010792117218
txdba_d_over_ceq,0.006426361569037115,0.006426361569037115,0.39112826945041124
ceqt_pd_minus_pd_lct,0.006425439756264556,0.006425439756264556,0.39119622480652466
fatb_d_over_ppent,-0.006421959689479353,0.006421959689479353,0.3914528373629723
dlc_d_over_emp,0.006420688100741185,0.006420688100741185,0.39154662703137955
nopi_pd_minus_pd_xsga,0.006417909581299288,0.006417909581299288,0.3917516121398436
fatc_over_ppent,-0.006417372443732592,0.006417372443732592,0.3917912469414558
esubc_over_icapt,-0.006416175641923509,0.006416175641923509,0.39187956640512017
xint_d_over_dltt,0.006415778280138255,0.006415778280138255,0.3919088928781704
dcom,-0.006415170867301097,0.006415170867301097,0.3919537243120566
cld4_d_over_seq,0.006414462930282124,0.006414462930282124,0.39200597907885815
dvt_d_over_sale,0.00641005331557806,0.00641005331557806,0.3923315599226154
